partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
8122,10,São Paulo,26,6,66.0,580,87.0,15,2,1,0,8
8123,10,Internacional,11,3,44.0,410,82.0,13,2,0,0,7
8123,10,Vasco da Gama,14,5,56.0,519,86.0,21,3,0,4,6
8124,10,Flamengo,14,4,53.0,501,81.0,20,0,0,1,3
8124,10,Grêmio,25,8,47.0,442,79.0,17,3,0,1,7
8125,10,Goiás,22,9,40.0,314,79.0,15,3,0,5,6
8125,10,Fluminense,13,4,60.0,475,86.0,23,3,0,1,7
8126,11,Cruzeiro,12,3,68.0,561,82.0,9,4,0,1,5
8126,11,Fortaleza,10,2,32.0,267,65.0,12,4,0,7,2
8127,11,São Paulo,8,5,57.0,479,82.0,15,3,0,3,4
8127,11,Athletico Paranaense,14,5,43.0,365,83.0,11,2,0,2,4
8128,11,Corinthians,10,4,49.0,439,82.0,14,4,0,1,2
8128,11,Santos,12,4,51.0,427,84.0,17,2,0,0,5
8129,11,Atlético Mineiro,14,6,51.0,427,81.0,19,4,0,0,5
8129,11,Fluminense,9,4,49.0,419,84.0,20,2,0,5,3
8130,11,Palmeiras,10,3,54.0,438,80.0,16,3,0,7,8
8130,11,Bahia,9,3,46.0,385,81.0,18,4,0,6,6
8131,11,Grêmio,22,9,73.0,729,87.0,10,0,0,2,10
8131,11,América Mineiro,8,2,27.0,279,66.0,11,1,1,3,2
8133,11,Botafogo,5,3,47.0,452,83.0,13,2,0,2,2
8133,11,Cuiabá,23,9,53.0,484,84.0,11,2,0,2,6
8134,11,Vasco da Gama,21,5,60.0,521,88.0,19,2,0,4,8
8134,11,Goiás,8,1,40.0,362,78.0,24,3,0,3,2
8132,11,Coritiba,14,4,53.0,381,77.0,23,2,0,1,10
8132,11,Internacional,5,4,47.0,364,78.0,14,4,0,6,5
8135,11,Flamengo,7,0,40.0,353,73.0,5,0,0,2,2
8135,11,Red Bull Bragantino,36,13,60.0,496,83.0,2,0,0,2,17
8136,12,Athletico Paranaense,24,6,34.0,321,77.0,25,5,0,1,5
8136,12,Corinthians,12,3,66.0,606,87.0,11,2,0,1,5
8137,12,Bahia,15,3,52.0,468,85.0,11,0,0,0,10
8137,12,Fluminense,17,10,48.0,443,82.0,9,1,1,2,9
8138,12,Fortaleza,9,3,41.0,420,84.0,10,1,0,1,3
8138,12,Atlético Mineiro,18,4,59.0,591,87.0,13,1,1,1,8
8139,12,São Paulo,14,8,70.0,615,88.0,15,3,0,8,5
8139,12,Cruzeiro,6,0,30.0,264,71.0,14,1,0,1,6
8140,12,Botafogo,6,2,35.0,278,70.0,14,3,0,0,1
8140,12,Palmeiras,15,4,65.0,472,81.0,17,0,0,4,12
8141,12,Grêmio,17,8,51.0,404,78.0,10,2,0,2,8
8141,12,Coritiba,17,7,49.0,399,80.0,17,4,1,4,5
8144,12,Goiás,4,0,39.0,317,74.0,23,2,0,6,4
8144,12,Red Bull Bragantino,20,6,61.0,469,83.0,17,2,0,0,10
8142,12,Internacional,8,2,61.0,505,84.0,6,1,0,1,2
8142,12,América Mineiro,15,3,39.0,311,74.0,25,2,0,0,3
8143,12,Santos,12,6,32.0,347,80.0,14,2,0,2,2
8143,12,Flamengo,10,4,68.0,716,88.0,11,1,0,1,7
8145,12,Cuiabá,14,3,53.0,417,80.0,13,3,0,5,6
8145,12,Vasco da Gama,9,2,47.0,384,78.0,19,6,0,2,4
8146,13,São Paulo,21,4,55.0,473,84.0,16,2,0,2,12
8146,13,Fluminense,4,2,45.0,407,82.0,7,2,1,1,2
8147,13,Flamengo,10,4,60.0,549,83.0,13,2,0,1,5
8147,13,Fortaleza,14,5,40.0,361,79.0,14,0,0,2,4
8148,13,Grêmio,14,7,53.0,462,79.0,11,2,0,6,2
8148,13,Bahia,16,5,47.0,402,80.0,21,3,0,0,7
8149,13,Cruzeiro,9,3,46.0,440,81.0,14,2,1,1,4
8149,13,Internacional,15,4,54.0,516,85.0,12,6,0,1,2
8150,13,Red Bull Bragantino,10,5,60.0,545,83.0,17,2,0,1,2
8150,13,Corinthians,12,4,40.0,367,70.0,15,3,0,5,4
8151,13,Botafogo,16,6,59.0,457,83.0,10,2,0,0,4
8151,13,Vasco da Gama,12,4,41.0,330,79.0,15,5,0,1,8
8152,13,Atlético Mineiro,12,5,47.0,367,78.0,16,1,1,1,4
8152,13,América Mineiro,23,6,53.0,405,78.0,19,2,0,3,7
8153,13,Palmeiras,11,5,46.0,381,80.0,9,0,1,4,2
8153,13,Athletico Paranaense,27,5,54.0,437,83.0,20,4,0,1,7
8154,13,Cuiabá,15,6,48.0,362,83.0,7,0,0,1,9
8154,13,Santos,5,2,52.0,396,78.0,16,2,0,1,5
8155,13,Coritiba,13,8,35.0,276,68.0,24,8,0,1,2
8155,13,Goiás,18,6,65.0,477,81.0,20,5,0,1,7
8156,14,Bahia,6,2,59.0,505,83.0,13,3,0,0,5
8156,14,Cuiabá,10,6,41.0,346,74.0,12,2,0,9,5
8157,14,Cruzeiro,7,5,43.0,363,76.0,18,3,0,1,6
8157,14,Vasco da Gama,9,1,57.0,465,82.0,7,2,0,3,4
8158,14,Corinthians,8,2,40.0,397,75.0,7,2,0,0,2
8158,14,Atlético Mineiro,26,6,60.0,562,84.0,15,3,0,0,10
8159,14,Coritiba,14,7,43.0,307,70.0,16,5,0,2,7
8159,14,América Mineiro,17,4,57.0,405,79.0,20,3,0,0,8
8160,14,Flamengo,10,4,57.0,517,88.0,16,3,0,3,7
8160,14,Palmeiras,11,4,43.0,388,81.0,13,2,0,5,4
8161,14,Goiás,19,5,66.0,542,85.0,19,2,1,4,13
8161,14,Santos,15,6,34.0,266,71.0,17,6,1,1,8
8163,14,São Paulo,6,1,41.0,295,67.0,9,2,0,0,4
8163,14,Red Bull Bragantino,26,4,59.0,418,75.0,16,2,0,0,6
8162,14,Internacional,10,0,44.0,403,80.0,16,3,0,0,4
8162,14,Fluminense,14,8,56.0,510,85.0,18,2,0,3,7
8164,14,Athletico Paranaense,10,2,47.0,378,79.0,18,3,0,0,2
8164,14,Fortaleza,20,6,53.0,415,81.0,9,3,0,7,7
8165,14,Botafogo,15,6,48.0,470,83.0,13,5,0,1,2
8165,14,Grêmio,22,4,52.0,481,80.0,8,2,0,1,10
8166,15,Red Bull Bragantino,17,8,63.0,503,81.0,11,1,0,3,11
8166,15,Botafogo,10,3,37.0,301,66.0,16,1,0,1,4
8167,15,Cruzeiro,13,2,56.0,436,80.0,14,1,0,1,11
8167,15,Coritiba,14,6,44.0,343,74.0,11,4,0,5,8
8168,15,Fortaleza,21,6,69.0,494,84.0,17,5,0,2,10
8168,15,Cuiabá,7,1,31.0,242,66.0,17,4,0,2,0
8169,15,Flamengo,8,3,46.0,392,80.0,20,5,1,1,1
8169,15,Fluminense,16,8,54.0,448,83.0,25,7,0,1,8
8170,15,Santos,8,3,35.0,246,72.0,16,5,0,2,3
8170,15,São Paulo,24,7,65.0,463,84.0,21,3,0,2,4
8171,15,Bahia,8,6,47.0,448,82.0,9,1,0,0,3
8171,15,Athletico Paranaense,15,7,53.0,493,84.0,14,2,0,4,5
8172,15,Palmeiras,16,5,53.0,446,81.0,13,3,0,2,7
8172,15,Internacional,9,4,47.0,392,80.0,18,1,0,1,4
8173,15,Atlético Mineiro,6,1,62.0,515,82.0,14,4,1,0,4
8173,15,Goiás,17,3,38.0,315,75.0,16,5,0,0,6
8176,16,Fortaleza,11,6,35.0,241,73.0,28,6,0,1,4
8176,16,Palmeiras,14,7,65.0,432,83.0,17,3,0,1,4
8177,16,América Mineiro,16,4,33.0,289,71.0,13,4,0,4,7
8177,16,Flamengo,16,7,67.0,565,86.0,8,2,0,4,12
8178,16,São Paulo,12,3,72.0,555,88.0,17,5,0,0,4
8178,16,Cuiabá,13,6,28.0,212,74.0,9,2,0,2,2
8179,16,Corinthians,5,1,40.0,333,73.0,20,2,0,4,5
8179,16,Bahia,18,5,60.0,482,83.0,13,3,0,2,11
8180,16,Atlético Mineiro,17,3,62.0,563,83.0,17,4,0,1,8
8180,16,Grêmio,6,2,38.0,355,70.0,7,3,0,0,3
8181,16,Internacional,11,5,45.0,359,73.0,14,2,0,3,4
8181,16,Red Bull Bragantino,20,4,55.0,409,73.0,15,3,0,0,13
8183,16,Goiás,7,2,31.0,260,70.0,21,5,0,2,1
8183,16,Cruzeiro,16,1,69.0,566,83.0,8,4,0,2,13
8182,16,Santos,7,2,36.0,294,70.0,23,3,0,1,2
8182,16,Botafogo,18,7,64.0,502,81.0,20,3,0,0,8
8184,16,Vasco da Gama,18,2,57.0,423,86.0,19,2,0,2,8
8184,16,Athletico Paranaense,9,2,43.0,338,78.0,21,3,1,1,2
8185,16,Fluminense,15,3,73.0,614,88.0,7,1,0,1,11
8185,16,Coritiba,9,5,27.0,225,68.0,15,2,0,0,7
8186,17,Fluminense,15,9,72.0,576,87.0,18,6,0,0,6
8186,17,Santos,3,0,28.0,221,75.0,20,6,0,0,2
8187,17,Athletico Paranaense,15,6,53.0,413,82.0,16,1,0,1,7
8187,17,Cruzeiro,14,5,47.0,361,77.0,23,4,0,1,5
8188,17,Internacional,17,4,70.0,744,88.0,14,3,1,2,7
8188,17,Cuiabá,12,5,30.0,324,77.0,11,2,0,1,5
8190,17,Fortaleza,10,2,45.0,374,73.0,16,2,0,5,2
8190,17,Red Bull Bragantino,22,11,55.0,432,77.0,24,3,0,1,9
8189,17,Vasco da Gama,23,5,44.0,517,88.0,11,0,0,0,6
8189,17,Corinthians,12,6,56.0,648,89.0,12,2,0,0,0
8191,17,Flamengo,6,5,61.0,580,86.0,14,5,0,0,2
8191,17,Atlético Mineiro,20,5,39.0,356,80.0,21,3,0,1,7
8192,17,São Paulo,17,11,63.0,546,84.0,14,0,0,7,10
8192,17,Bahia,13,2,37.0,327,74.0,14,4,0,1,5
8193,17,Palmeiras,14,7,52.0,438,81.0,12,1,0,7,4
8193,17,América Mineiro,15,7,48.0,411,83.0,13,2,0,1,5
8194,17,Botafogo,14,7,57.0,504,87.0,14,1,0,0,7
8194,17,Coritiba,9,5,43.0,385,84.0,12,3,0,1,3
8195,17,Grêmio,9,2,56.0,522,84.0,11,2,0,1,5
8195,17,Goiás,16,2,44.0,415,80.0,20,4,0,2,6
8196,18,Athletico Paranaense,3,2,36.0,323,78.0,27,2,0,2,3
8196,18,Santos,8,3,64.0,562,86.0,19,3,0,2,3
8197,18,Goiás,9,3,36.0,317,76.0,15,1,0,2,5
8197,18,Fortaleza,12,6,64.0,563,88.0,10,3,0,0,2
8198,18,Corinthians,9,3,44.0,445,84.0,7,3,0,2,4
8198,18,Internacional,15,4,56.0,563,86.0,18,3,1,0,1
8199,18,Fluminense,10,5,55.0,422,82.0,18,4,1,3,0
8199,18,Palmeiras,18,5,45.0,314,79.0,22,2,0,3,8
8200,18,Vasco da Gama,11,5,54.0,473,82.0,19,1,0,1,5
8200,18,Grêmio,12,4,46.0,404,76.0,17,1,0,1,7
8201,18,São Paulo,19,3,68.0,573,87.0,16,6,0,6,9
8201,18,Atlético Mineiro,8,2,32.0,276,73.0,17,5,0,1,3
8202,18,Red Bull Bragantino,11,2,49.0,344,69.0,22,5,0,0,4
8202,18,Coritiba,9,1,51.0,335,72.0,21,3,0,2,3
8204,18,Cruzeiro,13,4,68.0,563,84.0,17,1,0,1,8
8204,18,Botafogo,2,1,32.0,279,69.0,7,2,0,1,1
8203,18,América Mineiro,8,5,33.0,233,67.0,19,3,1,3,2
8203,18,Bahia,22,7,67.0,468,85.0,20,4,0,2,7
8205,18,Flamengo,10,5,63.0,525,89.0,9,0,0,0,6
8205,18,Cuiabá,17,6,37.0,295,84.0,9,2,0,1,10
8206,19,Internacional,10,4,49.0,482,79.0,10,3,0,4,3
8206,19,Botafogo,18,10,51.0,481,82.0,15,3,0,0,7
8207,19,Atlético Mineiro,11,4,39.0,317,77.0,15,2,0,4,2
8207,19,Bahia,14,5,61.0,477,85.0,12,1,1,1,9
8208,19,América Mineiro,15,2,67.0,655,88.0,12,0,1,2,7
8208,19,Goiás,9,3,33.0,344,74.0,12,1,0,1,3
8210,19,Fluminense,19,7,72.0,712,90.0,7,4,0,2,8
8210,19,Grêmio,13,5,28.0,285,75.0,11,3,0,3,3
8209,19,Coritiba,12,4,46.0,447,82.0,13,2,0,0,2
8209,19,Corinthians,17,9,54.0,529,86.0,17,2,0,2,4
8211,19,Santos,9,3,45.0,305,75.0,20,1,0,3,6
8211,19,Fortaleza,25,10,55.0,363,80.0,19,2,0,1,10
8212,19,Flamengo,19,7,54.0,561,87.0,13,2,0,3,8
8212,19,São Paulo,8,1,46.0,502,84.0,15,6,0,4,2
8213,19,Cruzeiro,13,5,47.0,396,80.0,26,3,0,1,5
8213,19,Palmeiras,12,4,53.0,423,81.0,13,2,0,1,3
8214,19,Red Bull Bragantino,24,7,64.0,497,84.0,12,3,0,0,7
8214,19,Vasco da Gama,8,4,36.0,281,66.0,17,5,0,3,6
8215,19,Athletico Paranaense,12,6,54.0,428,80.0,22,5,0,1,5
8215,19,Cuiabá,11,1,46.0,358,80.0,12,3,0,1,3
8217,20,Internacional,19,5,77.0,656,87.0,14,4,0,1,10
8217,20,Fortaleza,8,3,23.0,201,56.0,12,5,0,1,6
8216,20,São Paulo,13,4,64.0,564,85.0,12,4,0,7,5
8216,20,Botafogo,12,1,36.0,319,74.0,9,2,0,0,2
8218,20,Palmeiras,18,5,47.0,373,81.0,18,6,0,1,2
8218,20,Cuiabá,13,3,53.0,388,84.0,17,2,0,2,9
8219,20,América Mineiro,13,3,28.0,256,75.0,12,1,0,0,1
8219,20,Fluminense,19,5,72.0,656,91.0,7,1,0,3,7
8220,20,Corinthians,5,2,54.0,480,86.0,13,3,0,1,3
8220,20,Cruzeiro,19,8,46.0,399,83.0,17,3,0,1,10
8221,20,Vasco da Gama,16,3,41.0,350,76.0,20,6,0,1,3
8221,20,Atlético Mineiro,10,5,59.0,508,85.0,14,3,0,0,7
8223,20,Bahia,13,5,47.0,350,68.0,11,2,0,1,4
8223,20,Red Bull Bragantino,11,7,53.0,384,76.0,18,5,0,5,7
8224,20,Santos,19,7,56.0,395,81.0,16,6,0,0,9
8224,20,Grêmio,9,3,44.0,334,78.0,21,4,1,2,4
8222,20,Coritiba,15,4,37.0,298,75.0,10,3,0,2,4
8222,20,Flamengo,17,5,63.0,522,84.0,10,3,0,0,5
8225,20,Goiás,13,3,46.0,357,77.0,15,2,0,2,4
8225,20,Athletico Paranaense,14,5,54.0,426,83.0,16,4,0,2,7
8226,21,Internacional,5,1,40.0,367,81.0,20,4,0,3,3
8226,21,Flamengo,8,4,60.0,529,85.0,13,2,0,2,6
8227,21,Goiás,19,5,35.0,343,80.0,15,1,0,0,6
8227,21,Corinthians,20,7,65.0,626,89.0,16,3,0,0,7
8228,21,Red Bull Bragantino,11,4,64.0,520,81.0,21,4,0,1,11
8228,21,Cuiabá,6,3,36.0,297,63.0,14,3,0,0,4
8229,21,Botafogo,10,5,43.0,380,75.0,14,2,0,1,4
8229,21,Bahia,19,6,57.0,493,81.0,10,3,0,3,7
8231,21,América Mineiro,9,4,25.0,218,67.0,21,5,2,2,4
8231,21,São Paulo,13,5,75.0,630,87.0,9,1,1,0,6
8230,21,Santos,13,0,43.0,367,88.0,12,2,0,1,2
8230,21,Atlético Mineiro,15,6,57.0,471,89.0,22,5,0,2,5
8232,21,Palmeiras,13,5,55.0,513,87.0,20,2,0,2,9
8232,21,Vasco da Gama,4,2,45.0,427,85.0,15,3,0,1,2
8233,21,Fortaleza,12,6,53.0,419,81.0,22,3,0,1,2
8233,21,Coritiba,10,2,47.0,370,78.0,22,6,0,0,3
8234,21,Athletico Paranaense,10,4,28.0,226,61.0,9,3,1,1,2
8234,21,Fluminense,23,10,72.0,571,87.0,15,3,0,4,8
8235,21,Cruzeiro,6,1,61.0,528,82.0,20,3,0,0,5
8235,21,Grêmio,10,4,39.0,340,71.0,12,4,0,5,6
8236,22,Goiás,11,2,37.0,330,76.0,16,1,2,3,5
8236,22,Internacional,11,2,63.0,575,86.0,13,3,1,2,5
8237,22,Atlético Mineiro,9,7,48.0,435,78.0,13,3,0,1,7
8237,22,Athletico Paranaense,23,6,52.0,445,82.0,13,1,1,1,12
8238,22,Flamengo,12,4,53.0,464,86.0,8,3,0,2,6
8238,22,Botafogo,17,7,47.0,405,82.0,14,3,1,1,12
8239,22,Grêmio,11,5,41.0,413,80.0,18,2,0,3,2
8239,22,Cuiabá,17,3,59.0,553,89.0,16,1,0,0,9
8241,22,Fluminense,13,5,65.0,535,85.0,13,4,0,4,5
8241,22,Fortaleza,20,5,35.0,293,76.0,16,3,0,2,7
8240,22,Corinthians,6,2,43.0,380,86.0,13,1,1,2,2
8240,22,Palmeiras,16,4,57.0,474,85.0,17,2,1,1,11
8242,22,Vasco da Gama,6,1,46.0,419,78.0,17,3,1,2,0
8242,22,Bahia,11,3,54.0,477,81.0,22,2,0,2,6
8243,22,Cruzeiro,15,3,49.0,317,70.0,16,1,0,4,8
8243,22,Red Bull Bragantino,13,5,51.0,341,69.0,15,5,0,3,5
8244,22,América Mineiro,12,7,37.0,346,73.0,14,1,0,4,3
8244,22,Santos,10,2,63.0,587,86.0,16,4,1,2,5
8246,23,Athletico Paranaense,15,9,41.0,371,77.0,19,2,0,0,2
8246,23,Flamengo,13,5,59.0,512,85.0,12,2,1,4,8
8247,23,Internacional,15,5,43.0,438,82.0,17,5,0,0,4
8247,23,São Paulo,11,3,57.0,574,84.0,14,4,0,0,7
8248,23,Santos,12,1,55.0,430,78.0,8,3,0,2,8
8248,23,Cruzeiro,15,7,45.0,354,72.0,13,2,0,1,9
8249,23,Fortaleza,23,6,52.0,451,85.0,14,1,0,0,6
8249,23,Corinthians,6,2,48.0,439,82.0,17,2,0,1,3
8250,23,Bahia,18,10,45.0,358,77.0,17,1,0,1,2
8250,23,Coritiba,15,6,55.0,430,84.0,14,3,0,5,7
8251,23,Red Bull Bragantino,16,4,59.0,538,83.0,21,4,0,3,5
8251,23,Grêmio,10,4,41.0,382,75.0,16,2,0,1,1
8252,23,Cuiabá,20,8,64.0,549,85.0,11,1,0,3,9
8252,23,América Mineiro,7,3,36.0,334,70.0,18,4,1,1,1
8253,23,Goiás,8,3,32.0,285,71.0,19,1,1,5,3
8253,23,Palmeiras,18,6,68.0,555,87.0,12,3,0,2,6
8254,23,Fluminense,19,8,72.0,592,90.0,7,1,0,1,11
8254,23,Vasco da Gama,9,4,28.0,240,77.0,12,4,0,0,4
8255,23,Botafogo,7,0,59.0,543,88.0,12,1,0,1,3
8255,23,Atlético Mineiro,13,6,41.0,377,81.0,15,2,0,4,5
8174,15,Grêmio,16,7,45.0,431,85.0,10,1,0,1,4
8174,15,Corinthians,21,8,55.0,511,88.0,17,1,0,1,6
8256,24,Bahia,19,5,63.0,543,86.0,13,1,0,2,6
8256,24,Santos,16,7,37.0,317,75.0,13,2,0,2,8
8257,24,América Mineiro,7,2,36.0,290,63.0,7,1,0,0,2
8257,24,Red Bull Bragantino,21,6,64.0,503,80.0,17,2,0,2,14
8258,24,Goiás,7,1,34.0,304,71.0,15,1,0,3,3
8258,24,Flamengo,10,2,66.0,589,84.0,14,3,0,1,2
8259,24,Fluminense,11,4,60.0,568,88.0,6,6,0,3,7
8259,24,Cruzeiro,7,3,40.0,382,81.0,15,1,0,2,3
8260,24,São Paulo,13,7,74.0,658,87.0,21,3,0,0,9
8260,24,Fortaleza,8,4,26.0,245,69.0,14,6,0,0,0
8261,24,Coritiba,8,3,46.0,412,85.0,15,3,0,2,0
8261,24,Vasco da Gama,19,12,54.0,465,86.0,10,1,0,1,6
8262,24,Internacional,13,4,57.0,457,82.0,17,5,0,1,5
8262,24,Athletico Paranaense,15,6,43.0,353,79.0,12,3,0,1,7
8263,24,Palmeiras,18,4,66.0,420,84.0,14,3,0,3,11
8263,24,Grêmio,7,2,34.0,236,67.0,15,3,1,1,2
8264,24,Corinthians,19,5,67.0,668,89.0,18,4,0,2,6
8264,24,Botafogo,9,2,33.0,342,78.0,8,4,1,1,1
8265,24,Atlético Mineiro,7,3,65.0,582,87.0,15,3,0,3,6
8265,24,Cuiabá,9,3,35.0,311,80.0,14,3,0,1,3
8175,15,América Mineiro,18,8,33.0,301,74.0,16,3,2,1,3
8175,15,Vasco da Gama,15,3,67.0,572,87.0,15,2,0,2,8
8245,22,Coritiba,7,2,36.0,314,77.0,12,3,0,0,3
8245,22,São Paulo,14,6,64.0,553,85.0,12,2,0,2,4
8266,25,Bahia,6,4,33.0,272,73.0,13,2,1,3,2
8266,25,Flamengo,15,5,67.0,535,86.0,11,1,0,1,12
8267,25,Fortaleza,18,6,51.0,482,86.0,10,1,0,1,3
8267,25,Grêmio,15,3,49.0,466,84.0,12,2,0,1,7
8268,25,Corinthians,6,2,46.0,404,86.0,14,2,0,1,4
8268,25,São Paulo,22,8,54.0,470,89.0,14,5,0,2,11
8269,25,Fluminense,7,2,40.0,371,86.0,12,2,1,3,0
8269,25,Cuiabá,17,6,60.0,538,89.0,18,3,0,2,7
8270,25,Internacional,15,4,64.0,570,87.0,17,1,1,0,4
8270,25,Atlético Mineiro,8,5,36.0,323,77.0,11,1,0,1,4
8271,25,Cruzeiro,17,2,60.0,525,84.0,15,3,1,2,9
8271,25,América Mineiro,18,7,40.0,343,75.0,10,3,0,1,7
8273,25,Santos,17,5,35.0,292,79.0,19,5,2,4,5
8273,25,Vasco da Gama,13,5,65.0,545,87.0,12,1,1,2,11
8272,25,Athletico Paranaense,11,5,65.0,441,83.0,12,4,0,2,11
8272,25,Coritiba,7,3,35.0,249,75.0,21,2,0,3,2
8274,25,Red Bull Bragantino,22,8,68.0,529,85.0,14,4,0,0,6
8274,25,Palmeiras,10,3,32.0,256,65.0,20,2,0,3,4
8275,25,Goiás,8,3,39.0,350,76.0,16,4,0,2,3
8275,25,Botafogo,18,6,61.0,501,84.0,18,4,0,1,8
8276,26,Bahia,13,9,37.0,290,74.0,6,2,0,1,4
8276,26,Goiás,22,7,63.0,481,84.0,8,2,0,2,6
8277,26,Vasco da Gama,11,2,38.0,335,82.0,15,4,0,3,7
8277,26,São Paulo,12,4,62.0,562,88.0,7,1,0,1,3
8278,26,Corinthians,14,5,42.0,368,80.0,5,3,0,2,2
8278,26,Flamengo,20,7,58.0,515,85.0,13,3,0,0,8
8279,26,Grêmio,7,2,55.0,446,82.0,9,4,0,4,1
8279,26,Internacional,16,7,45.0,383,77.0,15,6,0,5,4
8281,26,Botafogo,12,5,33.0,304,77.0,14,2,0,1,2
8281,26,Fluminense,19,5,67.0,612,87.0,15,2,0,3,3
8280,26,Palmeiras,26,6,70.0,506,88.0,8,2,0,7,6
8280,26,Santos,12,10,30.0,228,68.0,11,3,0,1,2
8282,26,Red Bull Bragantino,12,3,57.0,429,77.0,15,4,0,0,7
8282,26,Athletico Paranaense,23,6,43.0,323,71.0,15,2,0,6,8
8283,26,Atlético Mineiro,13,3,63.0,587,84.0,12,2,0,1,2
8283,26,Coritiba,9,4,37.0,355,76.0,7,2,0,1,5
8284,26,América Mineiro,15,3,40.0,351,76.0,12,1,0,2,2
8284,26,Fortaleza,18,5,60.0,491,85.0,11,2,0,3,8
8285,26,Cruzeiro,8,2,52.0,440,84.0,20,3,0,1,5
8285,26,Cuiabá,10,2,48.0,407,83.0,9,0,0,3,5
8286,27,Athletico Paranaense,20,7,48.0,440,79.0,13,6,0,1,8
8286,27,Grêmio,11,5,52.0,469,79.0,9,2,1,1,4
8287,27,Cuiabá,8,6,36.0,306,71.0,11,2,0,2,4
8287,27,Coritiba,19,3,64.0,516,81.0,14,0,0,2,4
8288,27,Botafogo,6,2,53.0,460,81.0,15,1,0,0,1
8288,27,América Mineiro,24,7,47.0,380,78.0,6,1,0,4,12
8289,27,São Paulo,8,3,75.0,699,89.0,15,3,0,0,3
8289,27,Goiás,7,3,25.0,231,64.0,18,4,0,0,6
8291,27,Fortaleza,12,4,52.0,406,82.0,9,2,0,1,6
8291,27,Vasco da Gama,18,8,48.0,383,80.0,7,3,0,1,6
8290,27,Bahia,14,4,46.0,378,76.0,14,1,0,4,5
8290,27,Internacional,12,1,54.0,442,79.0,13,1,1,0,3
8293,27,Flamengo,9,2,58.0,513,85.0,11,2,0,1,3
8293,27,Cruzeiro,12,5,42.0,370,81.0,20,3,0,3,9
8292,27,Palmeiras,12,4,56.0,461,82.0,17,6,0,2,7
8292,27,Atlético Mineiro,13,3,44.0,386,75.0,19,3,0,2,2
8294,27,Santos,26,7,37.0,362,71.0,8,4,0,5,5
8294,27,Red Bull Bragantino,15,9,63.0,624,82.0,8,1,0,0,4
8295,27,Fluminense,24,10,76.0,690,91.0,15,3,2,2,15
8295,27,Corinthians,7,3,24.0,234,74.0,15,3,0,2,1
8296,28,Cuiabá,16,5,61.0,459,86.0,13,1,0,4,13
8296,28,Goiás,10,3,39.0,329,79.0,17,3,0,5,2
8297,28,Grêmio,3,2,42.0,334,71.0,17,3,0,2,3
8297,28,São Paulo,20,8,58.0,456,83.0,24,1,0,1,6
8298,28,Bahia,16,3,48.0,351,80.0,23,6,0,0,7
8298,28,Fortaleza,10,5,52.0,376,82.0,13,4,0,5,2
8300,28,Cruzeiro,14,4,45.0,355,79.0,15,3,0,3,7
8300,28,Atlético Mineiro,9,1,55.0,418,82.0,24,3,0,0,1
8301,28,Flamengo,10,5,47.0,394,82.0,10,1,0,1,7
8301,28,Vasco da Gama,17,7,53.0,429,82.0,15,2,0,1,8
8302,28,Internacional,13,7,51.0,455,87.0,18,1,0,2,3
8302,28,Santos,9,3,49.0,422,85.0,9,1,0,0,6
8303,28,Red Bull Bragantino,21,2,41.0,363,82.0,17,3,0,0,7
8303,28,Fluminense,12,5,59.0,511,83.0,13,2,0,3,3
8305,28,América Mineiro,13,4,29.0,270,74.0,13,3,0,0,4
8305,28,Corinthians,20,6,71.0,644,86.0,15,2,0,1,4
8304,28,Palmeiras,19,6,54.0,451,79.0,18,1,0,2,6
8304,28,Coritiba,13,3,46.0,392,79.0,13,1,0,2,3
8299,28,Botafogo,10,5,61.0,563,86.0,11,2,0,1,6
8299,28,Athletico Paranaense,10,2,39.0,366,77.0,12,1,0,4,3
8306,29,Red Bull Bragantino,13,3,58.0,410,80.0,13,2,0,1,17
8306,29,Atlético Mineiro,9,5,42.0,311,69.0,13,4,0,4,5
8307,29,Athletico Paranaense,22,8,58.0,478,81.0,14,0,0,3,14
8307,29,América Mineiro,12,6,42.0,355,71.0,14,1,0,0,5
8308,29,Goiás,9,4,34.0,323,81.0,21,2,0,1,1
8308,29,Fluminense,20,8,66.0,619,88.0,14,4,0,3,6
8310,29,São Paulo,3,0,54.0,421,85.0,16,2,1,2,0
8310,29,Palmeiras,12,8,46.0,361,84.0,15,3,0,3,5
8309,29,Bahia,6,0,61.0,544,88.0,10,2,0,1,2
8309,29,Cruzeiro,14,5,39.0,349,81.0,11,2,0,1,1
8311,29,Flamengo,8,4,63.0,632,87.0,16,4,0,0,1
8311,29,Grêmio,11,4,37.0,357,78.0,14,3,0,0,6
8312,29,Corinthians,9,5,51.0,500,84.0,13,3,0,0,5
8312,29,Cuiabá,18,2,49.0,459,83.0,11,1,0,2,6
8313,29,Internacional,9,5,47.0,460,87.0,14,4,0,3,1
8313,29,Vasco da Gama,15,6,53.0,481,88.0,17,1,2,1,7
8314,29,Santos,24,6,64.0,480,83.0,15,2,0,1,11
8314,29,Coritiba,3,2,36.0,287,67.0,21,3,1,2,2
8317,30,Grêmio,17,11,57.0,541,83.0,5,2,0,1,7
8317,30,América Mineiro,15,6,43.0,403,78.0,11,0,0,1,5
8316,30,Palmeiras,26,9,63.0,510,86.0,15,1,0,5,6
